"사용월","호선명","지하철역","유임승차인원","무임승차인원","유임하차인원","무임하차인원","작업일자"
"201809","1호선","서울역","1420106","208948","1340108","201761","20181003"
"201809","1호선","동묘앞","180743","152019","200329","154759","20181003"
"201809","공항철도 1호선","서울역","353002","32540","288820","28091","20181003"
"201809","공항철도 1호선","홍대입구","312803","16870","308416","15793","20181003"
"201809","공항철도 1호선","청라국제도시","157307","10219","149687","10105","20181003"
"201809","공항철도 1호선","인천공항2터미널","142873","16238","124156","14629","20181003"
"201809","공항철도 1호선","인천공항1터미널","447804","36329","442138","35500","20181003"
"201809","공항철도 1호선","운서","161570","22667","168411","22663","20181003"
"201809","공항철도 1호선","디지털미디어시티","302151","21643","264478","20052","20181003"
"201809","공항철도 1호선","김포공항","291782","18629","184486","14033","20181003"
"201809","공항철도 1호선","공항화물청사","61626","7500","70855","7298","20181003"
"201809","공항철도 1호선","공덕","53778","6488","72799","7327","20181003"
"201809","공항철도 1호선","계양","285919","30010","261463","28919","20181003"
"201809","공항철도 1호선","검암","230102","22916","230481","23133","20181003"
"201809","공항철도 1호선","마곡나루","1915","444","3328","533","20181003"
"201809","공항철도 1호선","영종","51222","14627","51954","14777","20181003"
"201808","1호선","신설동","347795","114360","342780","110293","20180903"
"201808","1호선","동묘앞","153735","125181","162994","127325","20180903"
"201808","1호선","서울역","1480668","209859","1379122","203237","20180903"
"201808","1호선","시청","623370","95401","616501","94379","20180903"
"201808","1호선","청량리(서울시립대입구)","442758","319639","465227","326174","20180903"
"201808","1호선","제기동","268073","316015","260380","333333","20180903"
"201808","1호선","종각","1162334","154692","1128220","145485","20180903"
"201808","1호선","종로3가","625988","353241","596284","330051","20180903"
"201808","1호선","종로5가","461864","253710","472181","243645","20180903"
"201808","1호선","동대문","297786","124154","338468","128795","20180903"
"201808","공항철도 1호선","홍대입구","304484","18011","307973","17308","20180903"
"201808","공항철도 1호선","운서","169757","22636","179927","22713","20180903"
"201808","공항철도 1호선","김포공항","306347","24077","200355","18678","20180903"
"201808","공항철도 1호선","공항화물청사","66331","8359","77086","8128","20180903"
"201808","공항철도 1호선","공덕","57052","7349","78434","8178","20180903"
"201808","공항철도 1호선","계양","291671","30504","269841","29935","20180903"
"201808","공항철도 1호선","검암","241375","23628","239766","23680","20180903"
"201808","공항철도 1호선","디지털미디어시티","329591","22216","285739","20740","20180903"
"201808","공항철도 1호선","영종","52094","13913","52471","13994","20180903"
"201808","공항철도 1호선","서울역","371358","36951","309421","31408","20180903"
"201808","공항철도 1호선","청라국제도시","167526","9969","161313","9704","20180903"
"201808","공항철도 1호선","인천공항2터미널","162907","73978","134922","70926","20180903"
"201808","공항철도 1호선","인천공항1터미널","514898","61896","484774","61448","20180903"
"201807","1호선","종로3가","675904","360413","641660","335169","20180803"
"201807","1호선","종로5가","478390","265992","492469","255190","20180803"
"201807","1호선","신설동","365209","119652","358968","115219","20180803"
"201807","1호선","동대문","316756","133485","359433","139189","20180803"
"201807","1호선","동묘앞","161352","132407","171679","134520","20180803"
"201807","1호선","서울역","1466038","210975","1381104","203881","20180803"
"201807","1호선","시청","644511","93241","644628","90766","20180803"
"201807","1호선","청량리(서울시립대입구)","461840","315003","481786","322937","20180803"
"201807","1호선","제기동","283628","322384","276403","339915","20180803"
"201807","1호선","종각","1187538","155333","1152991","146673","20180803"
"201807","공항철도 1호선","서울역","356732","34413","291443","30153","20180803"
"201807","공항철도 1호선","청라국제도시","172764","10170","164190","9962","20180803"
"201807","공항철도 1호선","인천공항2터미널","150398","35351","130259","33605","20180803"
"201807","공항철도 1호선","인천공항1터미널","457571","50243","453933","48234","20180803"
"201807","공항철도 1호선","운서","173011","22746","180051","22890","20180803"
"201807","공항철도 1호선","김포공항","302863","20221","201161","16189","20180803"
"201807","공항철도 1호선","공항화물청사","67080","8469","77941","8238","20180803"
"201807","공항철도 1호선","공덕","55292","6947","74481","7832","20180803"
"201807","공항철도 1호선","계양","298116","30865","274220","30021","20180803"
"201807","공항철도 1호선","검암","246709","23721","244646","23918","20180803"
"201807","공항철도 1호선","디지털미디어시티","341970","21957","299632","20611","20180803"
"201807","공항철도 1호선","영종","53065","13928","53562","14062","20180803"
"201807","공항철도 1호선","홍대입구","292978","18357","295553","17690","20180803"
"201806","1호선","동대문","321562","138219","366887","144694","20180703"
"201806","1호선","동묘앞","166011","147621","178815","149960","20180703"
"201806","1호선","서울역","1368602","215403","1328970","211826","20180703"
"201806","1호선","시청","612591","95046","611084","94150","20180703"
"201806","1호선","청량리(서울시립대입구)","469160","322593","488918","329439","20180703"
"201806","1호선","제기동","281903","336234","274808","358467","20180703"
"201806","1호선","종각","1087401","153972","1051890","144907","20180703"
"201806","1호선","종로3가","637727","374916","594672","349082","20180703"
"201806","1호선","종로5가","486711","279136","501362","268014","20180703"
"201806","1호선","신설동","355988","122195","347653","118675","20180703"
"201806","공항철도 1호선","청라국제도시","163878","10387","155801","10209","20180703"
"201806","공항철도 1호선","운서","166242","24064","170693","24166","20180703"
"201806","공항철도 1호선","김포공항","302641","18931","196247","14537","20180703"
"201806","공항철도 1호선","공항화물청사","63061","7907","72996","7728","20180703"
"201806","공항철도 1호선","공덕","51277","6548","68425","7270","20180703"
"201806","공항철도 1호선","계양","294545","31873","269146","30867","20180703"
"201806","공항철도 1호선","검암","238049","24513","238553","25064","20180703"
"201806","공항철도 1호선","디지털미디어시티","323258","21781","284533","20346","20180703"
"201806","공항철도 1호선","영종","51269","14346","51595","14391","20180703"
"201806","공항철도 1호선","서울역","339540","33318","281031","29262","20180703"
"201806","공항철도 1호선","홍대입구","296209","17908","299528","17514","20180703"
"201806","공항철도 1호선","인천공항2터미널","143048","16324","122385","14807","20180703"
"201806","공항철도 1호선","인천공항1터미널","434492","37951","428376","35672","20180703"
"201805","1호선","동대문","345200","143836","393666","150932","20180603"
"201805","1호선","신설동","378709","126830","370725","123295","20180603"
"201805","1호선","종로5가","538824","294157","548201","282348","20180603"
"201805","1호선","종로3가","698084","389914","640950","362722","20180603"
"201805","1호선","종각","1181827","165112","1114841","155377","20180603"
"201805","1호선","제기동","300639","346736","293913","368445","20180603"
"201805","1호선","청량리(서울시립대입구)","510062","333179","535905","337733","20180603"
"201805","1호선","시청","661526","98996","657566","97886","20180603"
"201805","1호선","서울역","1461377","230474","1425288","226668","20180603"
"201805","1호선","동묘앞","181775","155989","197823","158013","20180603"
"201805","공항철도 1호선","홍대입구","307224","18665","311378","18043","20180603"
"201805","공항철도 1호선","청라국제도시","170032","10526","161878","10369","20180603"
"201805","공항철도 1호선","인천공항2터미널","142841","16896","121514","15537","20180603"
"201805","공항철도 1호선","인천공항1터미널","420467","38841","413580","37040","20180603"
"201805","공항철도 1호선","운서","169453","25584","175336","25589","20180603"
"201805","공항철도 1호선","김포공항","307048","19819","197663","15695","20180603"
